Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
7854,CA-2015-144890,25/12/2015,29/12/2015,Standard Class,SM-20320,OFF-PA-10001526,10,2,0.0,5
7855,CA-2017-135587,07/12/2017,12/12/2017,Standard Class,BH-11710,OFF-AP-10004540,321,4,0.0,90
7856,CA-2017-135587,07/12/2017,12/12/2017,Standard Class,BH-11710,TEC-AC-10001266,52,4,0.0,23
7857,CA-2014-103429,30/05/2014,01/06/2014,First Class,LW-16825,OFF-BI-10004233,26,2,0.2,9
7858,CA-2014-103429,30/05/2014,01/06/2014,First Class,LW-16825,TEC-PH-10003505,464,5,0.0,135
7859,CA-2014-103429,30/05/2014,01/06/2014,First Class,LW-16825,OFF-AP-10001005,236,3,0.0,78
7860,CA-2014-103429,30/05/2014,01/06/2014,First Class,LW-16825,OFF-PA-10001712,40,4,0.0,18
7861,CA-2017-152261,02/03/2017,06/03/2017,Standard Class,JA-15970,OFF-BI-10002353,19,4,0.7,-12
7862,CA-2015-142993,12/10/2015,17/10/2015,Standard Class,KA-16525,TEC-AC-10003038,18,2,0.0,3
7863,CA-2015-142993,12/10/2015,17/10/2015,Standard Class,KA-16525,OFF-ST-10000934,82,2,0.0,0
7864,CA-2015-143364,14/07/2015,19/07/2015,Second Class,TG-21310,OFF-ST-10002743,273,3,0.2,-65
7865,CA-2015-143364,14/07/2015,19/07/2015,Second Class,TG-21310,OFF-PA-10001846,18,4,0.2,7
7866,CA-2015-143364,14/07/2015,19/07/2015,Second Class,TG-21310,FUR-CH-10004287,442,2,0.2,50
7867,CA-2015-143364,14/07/2015,19/07/2015,Second Class,TG-21310,FUR-BO-10001608,128,6,0.7,-192
7868,CA-2014-100972,19/11/2014,24/11/2014,Second Class,DB-13360,OFF-PA-10000357,166,3,0.0,80
7869,CA-2016-136994,27/05/2016,02/06/2016,Standard Class,LS-17245,OFF-PA-10000575,13,2,0.0,6
7870,US-2017-166233,03/07/2017,09/07/2017,Standard Class,MO-17950,TEC-AC-10002167,24,2,0.2,-3
7871,CA-2017-122112,25/09/2017,29/09/2017,Standard Class,CA-11965,OFF-EN-10004459,24,4,0.2,9
7872,CA-2016-101672,03/10/2016,07/10/2016,Standard Class,DB-12910,OFF-LA-10002271,6,2,0.0,3
7873,CA-2016-101672,03/10/2016,07/10/2016,Standard Class,DB-12910,FUR-CH-10004063,915,4,0.2,103
7874,CA-2016-101672,03/10/2016,07/10/2016,Standard Class,DB-12910,OFF-PA-10004610,9,2,0.0,4
7875,CA-2016-101672,03/10/2016,07/10/2016,Standard Class,DB-12910,OFF-PA-10001878,98,2,0.0,46
7876,CA-2017-168403,09/09/2017,15/09/2017,Standard Class,DK-12835,OFF-PA-10002036,31,6,0.2,11
7877,CA-2017-168403,09/09/2017,15/09/2017,Standard Class,DK-12835,OFF-AP-10003278,11,1,0.2,1
7878,CA-2015-148705,12/03/2015,18/03/2015,Standard Class,EB-14170,OFF-LA-10001641,5,2,0.2,2
7879,CA-2016-160241,29/11/2016,04/12/2016,Second Class,DR-12940,FUR-FU-10003806,242,4,0.6,-303
7880,CA-2016-155747,14/06/2016,21/06/2016,Standard Class,JS-15685,FUR-TA-10003392,337,2,0.4,-118
7881,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,OFF-AR-10003856,13,6,0.2,1
7882,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,TEC-AC-10002006,77,6,0.2,11
7883,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,TEC-AC-10002006,102,8,0.2,14
7884,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,OFF-PA-10002246,10,2,0.2,4
7885,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,OFF-SU-10004782,47,7,0.2,6
7886,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,FUR-FU-10004351,23,3,0.2,7
7887,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,FUR-FU-10004270,17,5,0.2,3
7888,CA-2017-118017,03/12/2017,06/12/2017,Second Class,LC-16870,FUR-FU-10004053,16,1,0.2,5
7889,CA-2016-113117,16/08/2016,22/08/2016,Standard Class,JP-15520,OFF-PA-10000019,32,5,0.0,16
7890,CA-2016-148684,25/12/2016,29/12/2016,Standard Class,TS-21655,OFF-AR-10003811,20,9,0.0,5
7891,CA-2016-148684,25/12/2016,29/12/2016,Standard Class,TS-21655,TEC-AC-10001838,400,2,0.0,172
7892,CA-2016-148684,25/12/2016,29/12/2016,Standard Class,TS-21655,FUR-FU-10003553,344,5,0.0,138
7893,CA-2016-148684,25/12/2016,29/12/2016,Standard Class,TS-21655,OFF-PA-10003302,106,3,0.0,50
7894,CA-2017-125367,23/07/2017,30/07/2017,Standard Class,NM-18445,OFF-BI-10002412,14,3,0.2,4
7895,CA-2017-124744,21/06/2017,25/06/2017,Standard Class,EH-14125,OFF-BI-10002852,82,5,0.0,40
7896,CA-2017-124744,21/06/2017,25/06/2017,Standard Class,EH-14125,OFF-BI-10000145,6,2,0.0,3
7897,CA-2017-124744,21/06/2017,25/06/2017,Standard Class,EH-14125,OFF-PA-10001970,448,8,0.0,219
7898,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,OFF-AP-10001563,272,7,0.2,31
7899,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,OFF-BI-10001359,1615,6,0.7,-1238
7900,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,OFF-FA-10003495,24,5,0.2,9
7901,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,TEC-AC-10003709,2,2,0.2,0
7902,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,FUR-FU-10003268,32,1,0.2,0
7903,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,OFF-EN-10003845,15,5,0.2,5
7904,CA-2017-128363,13/08/2017,18/08/2017,Standard Class,DC-12850,FUR-CH-10002073,424,2,0.2,48
7905,CA-2015-126669,07/11/2015,13/11/2015,Standard Class,DO-13645,OFF-PA-10001357,77,2,0.2,27
7906,US-2015-118766,15/10/2015,22/10/2015,Standard Class,LS-16975,OFF-EN-10001415,4,1,0.2,2
7907,US-2015-118766,15/10/2015,22/10/2015,Standard Class,LS-16975,OFF-BI-10002813,4,10,0.8,-7
7908,CA-2016-112585,30/07/2016,02/08/2016,First Class,RW-19630,OFF-AP-10003849,716,2,0.0,179
7909,CA-2016-149762,03/12/2016,07/12/2016,Standard Class,RD-19720,FUR-TA-10004147,269,3,0.2,7
7910,CA-2016-149762,03/12/2016,07/12/2016,Standard Class,RD-19720,OFF-AR-10001662,22,8,0.0,6
7911,CA-2016-149762,03/12/2016,07/12/2016,Standard Class,RD-19720,OFF-ST-10001558,49,3,0.0,7
7912,CA-2016-149762,03/12/2016,07/12/2016,Standard Class,RD-19720,FUR-BO-10001337,206,2,0.2,-12
7913,CA-2016-167605,28/04/2016,30/04/2016,Second Class,RB-19570,FUR-FU-10001602,30,2,0.6,-32
7914,US-2017-105697,25/08/2017,27/08/2017,First Class,JE-15715,OFF-ST-10003996,26,2,0.2,2
7915,CA-2017-165323,17/06/2017,21/06/2017,Standard Class,SR-20740,TEC-MA-10003673,3405,5,0.0,1668
7916,CA-2017-165323,17/06/2017,21/06/2017,Standard Class,SR-20740,TEC-AC-10004992,101,3,0.0,8
7917,CA-2015-110891,20/11/2015,24/11/2015,Standard Class,PO-19195,FUR-CH-10002880,344,4,0.3,-93
7918,CA-2017-100783,04/09/2017,08/09/2017,Second Class,JK-16120,OFF-AR-10000380,30,1,0.2,4
7919,CA-2015-152513,04/07/2015,08/07/2015,Second Class,JP-16135,OFF-BI-10002706,23,2,0.2,7
7920,CA-2017-139822,15/09/2017,21/09/2017,Standard Class,Dp-13240,OFF-ST-10000943,39,2,0.0,11
7921,CA-2017-139822,15/09/2017,21/09/2017,Standard Class,Dp-13240,TEC-AC-10001090,60,2,0.0,11
7922,CA-2017-107713,13/03/2017,17/03/2017,Standard Class,JB-16000,OFF-BI-10002026,174,3,0.0,82
7923,CA-2017-134096,24/09/2017,29/09/2017,Standard Class,PP-18955,TEC-PH-10000526,384,5,0.2,38
7924,CA-2017-134096,24/09/2017,29/09/2017,Standard Class,PP-18955,OFF-BI-10004002,16,3,0.7,-11
7925,CA-2016-125843,13/08/2016,16/08/2016,First Class,RF-19840,OFF-BI-10002309,22,4,0.0,11
7926,CA-2016-125843,13/08/2016,16/08/2016,First Class,RF-19840,OFF-LA-10003923,104,7,0.0,52
7927,CA-2017-120404,20/11/2017,24/11/2017,Second Class,KH-16330,TEC-AC-10003433,3,3,0.0,1
7928,CA-2017-120404,20/11/2017,24/11/2017,Second Class,KH-16330,TEC-PH-10001363,570,1,0.0,171
7929,CA-2017-120404,20/11/2017,24/11/2017,Second Class,KH-16330,FUR-FU-10000820,51,3,0.0,9
7930,CA-2017-167549,25/07/2017,27/07/2017,First Class,EM-14200,FUR-TA-10004767,298,6,0.3,-4
7931,CA-2016-120082,25/03/2016,27/03/2016,Second Class,DK-12835,OFF-AR-10001955,60,3,0.0,18
7932,US-2016-168095,15/07/2016,20/07/2016,Standard Class,MC-17425,FUR-CH-10004886,230,3,0.2,23
7933,US-2016-168095,15/07/2016,20/07/2016,Standard Class,MC-17425,OFF-PA-10003641,106,5,0.2,34
7934,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-EN-10003134,23,2,0.0,12
7935,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,TEC-PH-10002564,72,3,0.2,9
7936,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-PA-10003893,9,2,0.0,4
7937,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-BI-10000174,14,3,0.2,5
7938,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-AP-10001058,2518,9,0.0,655
7939,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-ST-10001496,541,3,0.0,141
7940,CA-2017-166093,17/08/2017,24/08/2017,Standard Class,RW-19540,OFF-BI-10004230,221,8,0.2,77
7941,CA-2016-146325,14/12/2016,17/12/2016,First Class,DS-13180,FUR-CH-10001146,81,2,0.2,-9
7942,CA-2016-146325,14/12/2016,17/12/2016,First Class,DS-13180,OFF-ST-10001590,135,10,0.0,35
7943,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,OFF-BI-10003684,40,9,0.8,-59
7944,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,OFF-SU-10000946,45,7,0.2,5
7945,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,OFF-AR-10001615,32,2,0.2,2
7946,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,OFF-BI-10001597,41,5,0.8,-66
7947,CA-2017-134194,25/12/2017,01/01/2018,Standard Class,GA-14725,OFF-BI-10001116,3,3,0.8,-5
7948,CA-2014-131009,01/03/2014,05/03/2014,Standard Class,SC-20380,OFF-FA-10004395,19,5,0.2,-4
7949,CA-2014-131009,01/03/2014,05/03/2014,Standard Class,SC-20380,FUR-CH-10001270,362,6,0.3,0
7950,CA-2014-131009,01/03/2014,05/03/2014,Standard Class,SC-20380,FUR-FU-10001095,64,6,0.6,-35
7951,CA-2014-131009,01/03/2014,05/03/2014,Standard Class,SC-20380,OFF-ST-10001469,130,3,0.2,-23
7952,CA-2015-145814,19/11/2015,24/11/2015,Standard Class,KD-16345,OFF-BI-10003196,6,2,0.2,2
7953,CA-2015-145814,19/11/2015,24/11/2015,Standard Class,KD-16345,TEC-PH-10002200,862,4,0.0,250
7954,CA-2014-138359,01/04/2014,06/04/2014,Standard Class,KH-16330,OFF-ST-10000636,67,4,0.0,3
7955,CA-2014-138359,01/04/2014,06/04/2014,Standard Class,KH-16330,OFF-BI-10000145,6,2,0.0,3
7956,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,FUR-CH-10001190,435,4,0.2,-60
7957,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,OFF-FA-10002780,15,5,0.0,7
7958,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,OFF-AP-10004052,16,4,0.0,4
7959,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,FUR-FU-10004666,73,5,0.0,27
7960,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,FUR-TA-10004086,206,3,0.2,5
7961,CA-2017-131807,05/10/2017,10/10/2017,Standard Class,GG-14650,TEC-PH-10000702,8,1,0.2,3
7962,CA-2017-104864,18/11/2017,23/11/2017,Second Class,JS-15685,OFF-ST-10002301,81,5,0.2,-19
7963,CA-2017-104864,18/11/2017,23/11/2017,Second Class,JS-15685,OFF-BI-10001636,20,8,0.7,-16
7964,CA-2017-104864,18/11/2017,23/11/2017,Second Class,JS-15685,OFF-AP-10002684,389,4,0.2,49
7965,CA-2017-104864,18/11/2017,23/11/2017,Second Class,JS-15685,OFF-PA-10004609,21,4,0.2,7
7966,CA-2017-104864,18/11/2017,23/11/2017,Second Class,JS-15685,OFF-PA-10003309,41,8,0.2,15
7967,CA-2015-138219,23/03/2015,30/03/2015,Standard Class,BP-11095,OFF-PA-10000380,33,4,0.0,17
7968,CA-2016-157707,10/10/2016,12/10/2016,First Class,CC-12610,FUR-BO-10001567,91,3,0.7,-191
7969,CA-2016-157707,10/10/2016,12/10/2016,First Class,CC-12610,TEC-PH-10002583,16,1,0.2,-3
7970,CA-2016-157707,10/10/2016,12/10/2016,First Class,CC-12610,FUR-CH-10004853,121,1,0.2,14
7971,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,TEC-PH-10003580,520,4,0.4,-113
7972,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,TEC-AC-10004227,31,3,0.2,-5
7973,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,OFF-PA-10002787,10,2,0.2,4
7974,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,OFF-BI-10003981,3,2,0.7,-2
7975,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,FUR-FU-10001488,254,3,0.2,0
7976,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,OFF-BI-10003727,4,3,0.7,-3
7977,US-2015-126753,16/08/2015,20/08/2015,Standard Class,SP-20860,OFF-PA-10000130,10,3,0.2,3
7978,CA-2014-166051,31/05/2014,05/06/2014,Standard Class,JK-15625,TEC-PH-10002680,660,3,0.0,198
7979,CA-2014-166051,31/05/2014,05/06/2014,Standard Class,JK-15625,TEC-PH-10002538,114,3,0.0,33
7980,CA-2015-113040,27/08/2015,31/08/2015,Standard Class,CC-12100,OFF-BI-10001249,5,1,0.2,2
7981,CA-2014-103800,03/01/2014,07/01/2014,Standard Class,DP-13000,OFF-PA-10000174,16,2,0.2,6
7982,CA-2014-113383,10/09/2014,13/09/2014,First Class,SF-20065,OFF-AP-10004532,82,4,0.0,22
7983,CA-2014-113383,10/09/2014,13/09/2014,First Class,SF-20065,FUR-FU-10001986,255,5,0.0,76
7984,CA-2017-152499,22/01/2017,25/01/2017,Second Class,EH-13765,OFF-FA-10002975,15,5,0.2,5
7985,CA-2017-152499,22/01/2017,25/01/2017,Second Class,EH-13765,OFF-AR-10003481,8,3,0.2,1
7986,CA-2016-151498,21/04/2016,24/04/2016,First Class,DN-13690,OFF-BI-10004967,8,5,0.2,3
7987,CA-2016-137939,20/07/2016,23/07/2016,Second Class,PJ-19015,TEC-PH-10003589,90,5,0.0,43
7988,US-2016-117793,23/08/2016,29/08/2016,Standard Class,MA-17560,OFF-LA-10002945,25,4,0.0,12
7989,US-2016-117793,23/08/2016,29/08/2016,Standard Class,MA-17560,OFF-LA-10003537,38,3,0.0,18
7990,US-2016-117793,23/08/2016,29/08/2016,Standard Class,MA-17560,OFF-ST-10002406,15,1,0.0,4
7991,US-2016-117793,23/08/2016,29/08/2016,Standard Class,MA-17560,TEC-AC-10003433,2,2,0.0,1
7992,CA-2016-133872,14/06/2016,17/06/2016,First Class,VM-21835,OFF-BI-10002082,40,4,0.7,-27
7993,CA-2016-133872,14/06/2016,17/06/2016,First Class,VM-21835,TEC-AC-10000521,18,2,0.2,2
7994,US-2015-165743,20/11/2015,23/11/2015,Second Class,MM-18055,OFF-BI-10001982,5,3,0.7,-3
7995,US-2015-165743,20/11/2015,23/11/2015,Second Class,MM-18055,FUR-BO-10002268,146,6,0.7,-248
7996,US-2015-165743,20/11/2015,23/11/2015,Second Class,MM-18055,OFF-BI-10001758,10,6,0.7,-7
7997,US-2017-105998,03/11/2017,05/11/2017,First Class,CR-12580,TEC-AC-10004469,200,5,0.0,88
7998,US-2017-105998,03/11/2017,05/11/2017,First Class,CR-12580,FUR-TA-10001095,1673,12,0.2,21
7999,US-2014-148194,04/05/2014,07/05/2014,First Class,BS-11365,FUR-FU-10001852,12,7,0.0,4
8000,US-2014-148194,04/05/2014,07/05/2014,First Class,BS-11365,OFF-AP-10000696,58,4,0.0,19
8001,US-2015-151407,08/11/2015,12/11/2015,Standard Class,RD-19585,TEC-PH-10003885,264,4,0.0,77
8002,CA-2015-110870,12/12/2015,15/12/2015,First Class,KD-16270,TEC-AC-10002926,300,6,0.0,129
8003,CA-2015-110870,12/12/2015,15/12/2015,First Class,KD-16270,OFF-SU-10001225,26,7,0.0,1
8004,CA-2014-143210,01/12/2014,03/12/2014,First Class,AA-10645,TEC-PH-10004434,272,2,0.0,79
8005,CA-2014-143210,01/12/2014,03/12/2014,First Class,AA-10645,FUR-FU-10003878,46,3,0.0,16
8006,CA-2014-143210,01/12/2014,03/12/2014,First Class,AA-10645,FUR-FU-10002268,10,2,0.0,3
8007,CA-2016-139808,07/10/2016,11/10/2016,Standard Class,MC-18100,OFF-FA-10001883,93,12,0.0,1
8008,CA-2015-110863,17/11/2015,24/11/2015,Standard Class,AA-10645,OFF-ST-10002756,541,4,0.0,5
8009,CA-2015-110863,17/11/2015,24/11/2015,Standard Class,AA-10645,OFF-PA-10000474,106,3,0.0,50
8010,CA-2015-110863,17/11/2015,24/11/2015,Standard Class,AA-10645,FUR-CH-10002073,1324,5,0.0,384
8011,CA-2014-127859,17/03/2014,20/03/2014,Second Class,QJ-19255,OFF-PA-10003641,127,6,0.2,41
8012,US-2015-136427,20/06/2015,23/06/2015,First Class,JM-16195,TEC-PH-10002070,126,7,0.2,16
8013,CA-2017-120168,25/05/2017,25/05/2017,Same Day,TB-21625,OFF-BI-10004519,664,5,0.2,207
8014,CA-2017-120168,25/05/2017,25/05/2017,Same Day,TB-21625,TEC-AC-10002167,120,8,0.0,13
8015,CA-2017-120168,25/05/2017,25/05/2017,Same Day,TB-21625,OFF-FA-10000936,3,1,0.0,1
8016,CA-2017-120168,25/05/2017,25/05/2017,Same Day,TB-21625,FUR-FU-10000732,19,3,0.0,6
8017,US-2014-131870,09/09/2014,11/09/2014,First Class,NF-18595,FUR-FU-10002501,61,6,0.2,13
8018,US-2014-131870,09/09/2014,11/09/2014,First Class,NF-18595,OFF-AR-10000634,31,9,0.2,3
8019,CA-2017-114804,17/10/2017,19/10/2017,Second Class,BF-11020,TEC-PH-10001700,53,1,0.2,5
8020,CA-2017-167227,02/11/2017,05/11/2017,First Class,NP-18670,OFF-AP-10001962,84,10,0.0,21
8021,CA-2017-167227,02/11/2017,05/11/2017,First Class,NP-18670,OFF-PA-10001838,12,2,0.0,6
8022,CA-2014-129189,21/07/2014,25/07/2014,Standard Class,HM-14860,OFF-AP-10000124,5,3,0.8,-13
8023,CA-2014-129189,21/07/2014,25/07/2014,Standard Class,HM-14860,OFF-EN-10003567,88,5,0.2,30
8024,CA-2014-129189,21/07/2014,25/07/2014,Standard Class,HM-14860,FUR-CH-10004997,658,5,0.3,-94
8025,CA-2014-129189,21/07/2014,25/07/2014,Standard Class,HM-14860,OFF-BI-10000494,1,1,0.8,-2
8026,CA-2015-132465,11/09/2015,15/09/2015,Second Class,DM-13525,FUR-FU-10000277,211,2,0.0,51
8027,CA-2015-132465,11/09/2015,15/09/2015,Second Class,DM-13525,OFF-ST-10003641,79,1,0.0,2
8028,CA-2015-132465,11/09/2015,15/09/2015,Second Class,DM-13525,TEC-AC-10001998,20,1,0.0,7
8029,CA-2015-132465,11/09/2015,15/09/2015,Second Class,DM-13525,OFF-ST-10001932,773,4,0.0,108
8030,CA-2016-166373,21/10/2016,25/10/2016,Standard Class,JF-15565,TEC-AC-10002323,106,6,0.2,-9
8031,CA-2016-158806,07/01/2016,11/01/2016,Standard Class,NM-18520,FUR-FU-10004270,23,3,0.6,-11
8032,CA-2016-158806,07/01/2016,11/01/2016,Standard Class,NM-18520,OFF-PA-10004621,26,5,0.2,9
8033,CA-2015-119690,25/06/2015,28/06/2015,First Class,MV-17485,OFF-PA-10001019,48,3,0.2,16
8034,CA-2015-119690,25/06/2015,28/06/2015,First Class,MV-17485,OFF-BI-10000201,1,2,0.8,-1
8035,CA-2015-119690,25/06/2015,28/06/2015,First Class,MV-17485,FUR-FU-10004587,75,9,0.6,-21
8036,CA-2015-119690,25/06/2015,28/06/2015,First Class,MV-17485,OFF-LA-10001613,5,2,0.2,2
8037,CA-2015-153738,20/09/2015,22/09/2015,First Class,AG-10270,OFF-BI-10001308,38,6,0.0,17
8038,CA-2017-169012,10/07/2017,14/07/2017,Standard Class,BF-11275,OFF-AP-10003278,42,3,0.0,11
8039,CA-2017-109393,30/06/2017,02/07/2017,Second Class,JC-15775,FUR-BO-10003966,436,3,0.2,5
8040,CA-2017-121489,21/08/2017,25/08/2017,Second Class,CM-11815,FUR-CH-10004698,389,6,0.2,39
8041,CA-2017-121489,21/08/2017,25/08/2017,Second Class,CM-11815,OFF-ST-10000025,573,6,0.0,34
8042,CA-2017-121489,21/08/2017,25/08/2017,Second Class,CM-11815,TEC-AC-10000682,33,2,0.0,12
8043,US-2017-133081,11/03/2017,15/03/2017,Standard Class,PV-18985,TEC-AC-10001772,64,4,0.0,25
8044,US-2017-133081,11/03/2017,15/03/2017,Standard Class,PV-18985,FUR-FU-10001379,27,1,0.0,12
8045,CA-2017-165008,15/09/2017,17/09/2017,Second Class,DO-13645,OFF-BI-10002794,295,9,0.2,107
8046,CA-2016-145611,20/09/2016,24/09/2016,Standard Class,HA-14905,OFF-AP-10001005,393,5,0.0,130
8047,CA-2016-113600,15/12/2016,17/12/2016,Second Class,SH-20395,OFF-BI-10000201,2,3,0.7,-1
8048,CA-2017-130834,03/11/2017,06/11/2017,Second Class,JM-16195,OFF-PA-10003673,16,3,0.2,5
8049,CA-2016-168543,03/07/2016,07/07/2016,Standard Class,DK-13225,OFF-AP-10000938,707,7,0.0,198
8050,CA-2014-144974,26/09/2014,30/09/2014,Standard Class,CM-12715,OFF-BI-10003274,6,5,0.7,-5
8051,CA-2014-144974,26/09/2014,30/09/2014,Standard Class,CM-12715,FUR-FU-10001095,21,1,0.2,5
8052,CA-2014-144974,26/09/2014,30/09/2014,Standard Class,CM-12715,OFF-AP-10001492,41,6,0.2,3
8053,CA-2014-109904,14/07/2014,17/07/2014,Second Class,BF-10975,OFF-AR-10004999,18,3,0.0,4
8054,CA-2017-152205,28/09/2017,05/10/2017,Standard Class,SF-20965,OFF-BI-10004094,3,1,0.7,-2
8055,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,OFF-ST-10001490,892,5,0.0,268
8056,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,FUR-BO-10004695,308,2,0.2,29
8057,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,OFF-ST-10000736,729,9,0.0,29
8058,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,OFF-BI-10001617,41,5,0.2,14
8059,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,TEC-PH-10003589,43,3,0.2,15
8060,CA-2015-121188,28/08/2015,04/09/2015,Standard Class,CB-12025,FUR-FU-10003981,4,2,0.0,2
8061,CA-2015-156013,20/09/2015,26/09/2015,Standard Class,TC-20980,OFF-PA-10001970,61,5,0.0,29
8062,CA-2015-156013,20/09/2015,26/09/2015,Standard Class,TC-20980,OFF-BI-10002437,24,2,0.2,9
8063,CA-2016-132997,07/11/2016,09/11/2016,First Class,LW-17215,TEC-PH-10000586,264,4,0.0,71
8064,CA-2016-132997,07/11/2016,09/11/2016,First Class,LW-17215,TEC-PH-10003811,360,3,0.0,101
8065,CA-2016-132997,07/11/2016,09/11/2016,First Class,LW-17215,OFF-PA-10004983,13,2,0.0,6
8066,CA-2016-132997,07/11/2016,09/11/2016,First Class,LW-17215,OFF-ST-10003479,117,3,0.0,6
8067,CA-2016-132997,07/11/2016,09/11/2016,First Class,LW-17215,OFF-BI-10004318,277,2,0.2,90
8068,US-2015-160563,20/10/2015,24/10/2015,Standard Class,NS-18640,TEC-AC-10002567,240,3,0.0,86
8069,US-2015-160563,20/10/2015,24/10/2015,Standard Class,NS-18640,FUR-FU-10001731,16,6,0.0,6
8070,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,OFF-ST-10002743,455,5,0.2,-108
8071,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,FUR-FU-10002116,141,5,0.6,-187
8072,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,FUR-CH-10003199,311,4,0.3,-27
8073,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,OFF-AR-10003158,13,4,0.2,2
8074,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,OFF-BI-10000301,6,5,0.8,-10
8075,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,OFF-BI-10000343,14,14,0.8,-23
8076,CA-2017-151750,01/01/2017,05/01/2017,Standard Class,JM-15250,OFF-AP-10004708,15,2,0.8,-39
8077,CA-2015-106187,23/06/2015,29/06/2015,Standard Class,RF-19345,FUR-FU-10000794,27,3,0.0,9
8078,CA-2015-106187,23/06/2015,29/06/2015,Standard Class,RF-19345,OFF-BI-10004519,166,1,0.0,75
8079,CA-2015-106187,23/06/2015,29/06/2015,Standard Class,RF-19345,TEC-AC-10001590,75,3,0.0,18
8080,US-2016-164945,22/11/2016,27/11/2016,Standard Class,CA-12055,OFF-BI-10001524,134,8,0.2,47
8081,CA-2015-150714,26/10/2015,01/11/2015,Standard Class,KH-16690,OFF-LA-10001474,147,6,0.2,48
8082,CA-2015-150714,26/10/2015,01/11/2015,Standard Class,KH-16690,OFF-PA-10001497,132,3,0.2,48
8083,CA-2015-150714,26/10/2015,01/11/2015,Standard Class,KH-16690,OFF-AP-10003287,204,5,0.2,20
8084,CA-2015-150714,26/10/2015,01/11/2015,Standard Class,KH-16690,OFF-BI-10002982,14,7,0.7,-10
8085,CA-2015-150714,26/10/2015,01/11/2015,Standard Class,KH-16690,OFF-ST-10001809,719,10,0.2,-162
8086,CA-2016-105753,20/10/2016,26/10/2016,Standard Class,LC-16960,FUR-FU-10000246,61,5,0.0,18
8087,CA-2017-120894,28/04/2017,02/05/2017,Standard Class,JL-15130,OFF-AP-10000252,28,3,0.2,5
8088,CA-2016-106621,29/09/2016,01/10/2016,Second Class,DM-12955,OFF-AR-10002375,10,4,0.2,1
8089,CA-2015-107020,10/07/2015,14/07/2015,Standard Class,MV-18190,OFF-BI-10003719,40,2,0.2,13
8090,US-2015-117492,07/08/2015,09/08/2015,First Class,NS-18640,OFF-AP-10001492,78,9,0.0,20
8091,CA-2014-101392,07/12/2014,13/12/2014,Standard Class,AS-10630,OFF-ST-10000532,269,7,0.0,70
